year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
2013,3,21,3,103,-0.8,1008.9,0,NW,0.5
2013,3,21,4,78,-1.7,1008.5,0,WNW,0.7
2013,3,21,5,73,-1.7,1008,0,ESE,0.1
2013,3,21,6,73,-0.6,1007.6,0,ENE,1.5
2013,3,21,7,112,0.2,1006.9,0,N,0.7
2013,3,21,8,116,1.4,1005.9,0,NNE,1.6
2013,3,21,9,120,2.7,1005.3,0,N,1.6
2013,3,21,10,130,3.7,1004.5,0,NNW,1.7
2013,3,21,11,142,5,1003,0,ENE,2.4
2013,3,21,12,162,6.2,1002.1,0,ENE,2
2013,3,21,13,178,6.9,1001.3,0,NNE,3
2013,3,21,14,181,7.5,1000.4,0,NNW,1.4
2013,3,21,15,187,7.7,1000,0,ENE,1.4
2013,3,21,16,188,7.7,999.8,0,N,1.7
2013,3,21,17,187,6.9,1000.2,0,NNW,2.3
2013,3,21,18,190,6.1,1001.4,0,N,1.1
2013,3,21,19,202,5.5,1002.5,0,NE,1.4
2013,3,21,20,202,5.2,1003.7,0,ENE,2.5
2013,3,21,21,205,4.8,1004.4,0,ENE,1.4
2013,3,21,22,217,4.7,1005.5,0,NE,2.7
2013,3,21,23,228,4.1,1006.8,0,NE,2.2
2013,3,22,0,202,3.4,1007.6,0,ENE,0.8
2013,3,22,1,172,1.7,1008.7,0,NE,0.6
2013,3,22,2,160,1.1,1009.5,0,NE,1.1
2013,3,22,3,117,2.4,1010.1,0,NE,2
2013,3,22,4,160,4.4,1010.7,0,NNE,2
2013,3,22,5,65,4,1011.6,0,NE,2
2013,3,22,6,18,2.7,1012.9,0,ENE,0.9
2013,3,22,7,26,5.8,1013.9,0,ENE,1.4
2013,3,22,8,10,7.6,1014.8,0,ENE,2.3
2013,3,22,9,146,8.6,1014.8,0,SE,1.5
2013,3,22,10,142,8.1,1014.4,0,SW,4.4
2013,3,22,11,137,8.7,1013.7,0,S,2.8
2013,3,22,12,63,9.2,1012.5,0,WSW,5
2013,3,22,13,56,9.8,1011.9,0,SW,3.9
2013,3,22,14,75,10,1011.1,0,SW,4.2
2013,3,22,15,83,9.6,1010.6,0,SSW,4.6
2013,3,22,16,66,9.3,1010.2,0,SSW,2.9
2013,3,22,17,78,8.9,1010.3,0,SSW,3.9
2013,3,22,18,76,8.1,1010.7,0,SSW,3
2013,3,22,19,68,7.8,1011,0,S,2.7
2013,3,22,20,66,7.1,1011.8,0,SSE,3.3
2013,3,22,21,64,5.6,1011.7,0,S,2.1
2013,3,22,22,59,4.3,1011.8,0,SSE,1.9
2013,3,22,23,61,3.1,1011.1,0,SE,1.9
2013,3,23,0,64,2.7,1010.7,0,SSE,1.7
2013,3,23,1,60,2.2,1009.8,0,SSE,2.1
2013,3,23,2,51,2,1009.1,0,SSW,0.9
2013,3,23,3,51,1.5,1008.5,0,WNW,0.6
2013,3,23,4,44,0.8,1007.7,0,N,1.3
2013,3,23,5,44,0.8,1007.5,0,NE,1.1
2013,3,23,6,51,1,1007.4,0,NNE,1.5
2013,3,23,7,53,1.8,1006.4,0,SSW,2.1
2013,3,23,8,62,3.4,1005.3,0,ESE,2.3
2013,3,23,9,78,4.5,1005.4,0,NE,1.5
2013,3,23,10,79,4.2,1005.2,0,NNE,1.9
2013,3,23,11,80,5,1004.8,0,NE,4.1
2013,3,23,12,81,5.1,1004.4,0,N,0.9
2013,3,23,13,77,7.4,1003.8,0,ENE,0.8
2013,3,23,14,84,10.3,1003.4,0,ENE,2.3
2013,3,23,15,89,10.6,1004.8,0,NE,1.3
2013,3,23,16,86,11.9,1006,0,NNW,8.3
2013,3,23,17,63,9,1008.2,0,NNE,3.7
2013,3,23,18,18,7.1,1010.5,0,NNE,4.1
2013,3,23,19,14,6,1012.8,0,NNE,4.3
2013,3,23,20,14,5.2,1014.4,0,NNE,2.3
2013,3,23,21,11,4.6,1015.3,0,NNE,3.9
2013,3,23,22,7,3.9,1016,0,NNE,2.8
2013,3,23,23,5,3.5,1016.7,0,NE,2.1
2013,3,24,0,6,2.7,1017.3,0,NNE,2.2
2013,3,24,1,8,2,1017.6,0,NNE,2.4
2013,3,24,2,10,2,1017.7,0,NNE,3.4
2013,3,24,3,11,1.6,1017.5,0,NNE,3.3
2013,3,24,4,13,1.5,1017.7,0,N,4.4
2013,3,24,5,13,1,1018.4,0,NNE,2.8
2013,3,24,6,18,1.1,1018.7,0,NNE,2.2
2013,3,24,7,11,2.8,1019.3,0,N,2.3
2013,3,24,8,14,4.3,1019.5,0,NNE,3.1
2013,3,24,9,14,5.6,1019.5,0,NNW,3.9
2013,3,24,10,3,5.9,1019,0,NNW,3
2013,3,24,11,11,7.5,1017.8,0,NNW,2.7
2013,3,24,12,10,8.8,1016.3,0,ENE,1.8
2013,3,24,13,3,9.7,1014.8,0,W,2.7
2013,3,24,14,4,10.4,1013.6,0,N,2
2013,3,24,15,3,10.6,1012.9,0,SSW,1.9
2013,3,24,16,9,9.5,1012.7,0,WSW,3.4
2013,3,24,17,14,7.9,1012.6,0,WSW,3.7
2013,3,24,18,23,6.9,1013.1,0,SW,4
2013,3,24,19,32,6.3,1014,0,SW,3.3
2013,3,24,20,43,5.9,1014.5,0,SW,2.4
2013,3,24,21,56,5.2,1014.7,0,WSW,2.2
2013,3,24,22,61,2.6,1015.2,0,WSW,1.1
2013,3,24,23,55,0.9,1015.8,0,NW,0.4
2013,3,25,0,56,0.3,1016.2,0,E,0.4
2013,3,25,1,66,-0.3,1016.4,0,SE,1.1
2013,3,25,2,73,0.5,1017,0,NNE,1.3
2013,3,25,3,79,0.3,1017.4,0,NE,1.2
2013,3,25,4,80,-0.6,1017.7,0,NNE,1.3
2013,3,25,5,71,-1.1,1018.1,0,NE,1.7
2013,3,25,6,71,-0.9,1018.1,0,NNE,1.5
2013,3,25,7,77,0.8,1018.5,0,NE,1.9
2013,3,25,8,108,2.7,1018.6,0,ESE,0.6
2013,3,25,9,120,4.3,1018.4,0,E,2
2013,3,25,10,121,6.5,1017.4,0,ESE,1.1
2013,3,25,11,110,7.8,1016.8,0,ESE,1.9
2013,3,25,12,111,9.2,1015.5,0,SSE,2.3
2013,3,25,13,119,10,1014.5,0,S,3.1
2013,3,25,14,124,10.6,1013.5,0,SW,1.9
2013,3,25,15,133,10.8,1013,0,SSW,3
2013,3,25,16,118,10.3,1012.5,0,SW,4.5
2013,3,25,17,109,9.8,1012.5,0,WSW,3.6
2013,3,25,18,113,9.2,1012.6,0,SSW,1.9
2013,3,25,19,123,8.9,1012.7,0,SSW,2.9
2013,3,25,20,146,8.5,1013.1,0,SSW,3.4
2013,3,25,21,117,7.9,1012.6,0,SSW,2.2
2013,3,25,22,109,5.4,1012.2,0,W,0.8
2013,3,25,23,100,2.7,1011.9,0,WNW,0.4
2013,3,26,0,101,1.7,1011.8,0,NW,0.7
2013,3,26,1,100,1.1,1011.4,0,W,0.4
2013,3,26,2,105,0.2,1011.1,0,SSW,0.5
2013,3,26,3,131,-0.3,1010.5,0,SSW,0.1
2013,3,26,4,172,-0.4,1010.5,0,NE,0.9
2013,3,26,5,190,-0.2,1010.5,0,ENE,0.8
2013,3,26,6,190,1.1,1011.2,0,NE,1.2
2013,3,26,7,182,3.2,1010.6,0,NE,1.4
2013,3,26,8,185,4.8,1010.3,0,NE,1.2
2013,3,26,9,194,6.6,1010.1,0,WSW,0.8
2013,3,26,10,209,8.2,1009.5,0,SW,0.8
2013,3,26,11,209,9.7,1008.6,0,SW,2.6
2013,3,26,12,220,10.7,1007.6,0,SSE,2.7
2013,3,26,13,223,11.8,1006.3,0,SSW,2.9
2013,3,26,14,214,12.3,1005.3,0,SW,5.4
2013,3,26,15,200,12.8,1004.3,0,SW,4.3
2013,3,26,16,209,12.9,1003.4,0,SSW,3.1
2013,3,26,17,199,12.5,1003.6,0,SW,3.8
2013,3,26,18,204,11.8,1003.7,0,SSW,1.2
2013,3,26,19,204,11.4,1004.1,0,S,1.3
2013,3,26,20,226,10.3,1005,0,NNW,2.1
2013,3,26,21,222,7.7,1004.5,0,ESE,0.1
2013,3,26,22,229,6.2,1004.2,0,NNE,0.5
2013,3,26,23,181,7.1,1003.5,0,SSW,1.1
2013,3,27,0,143,8,1002.9,0,SSW,1.5
2013,3,27,1,131,7.3,1002.8,0,SW,1.9
2013,3,27,2,128,6.1,1002.2,0,SSW,1
2013,3,27,3,129,4.3,1001.7,0,W,0.8
2013,3,27,4,135,2.9,1001.5,0,W,0.9
2013,3,27,5,135,2.8,1001.4,0,SSW,0.5
2013,3,27,6,138,4.2,1003.3,0,NE,1.4
2013,3,27,7,186,5.3,1004.2,0,NNE,1.6
2013,3,27,8,221,7.6,1004.6,0,NE,2
2013,3,27,9,159,10.6,1004.5,0,ENE,3.3
2013,3,27,10,182,14.5,1003.8,0,NE,2.5
2013,3,27,11,186,17.2,1003.3,0,ENE,4.4
2013,3,27,12,132,18.6,1003.2,0,NNW,5.4
2013,3,27,13,45,19.5,1002.8,0,NW,3.3
2013,3,27,14,45,18.9,1002.9,0,N,5
2013,3,27,15,14,18.2,1003.4,0,N,5.8
2013,3,27,16,13,17.2,1003.9,0,N,4.4
2013,3,27,17,14,14.5,1005.5,0,NE,3.9
2013,3,27,18,12,12.7,1007.2,0,NNE,3.5
2013,3,27,19,10,11.6,1009,0,NE,4.2
2013,3,27,20,11,10.9,1010.5,0,NNE,2.7
2013,3,27,21,12,10.4,1012.2,0,NNE,3.2
2013,3,27,22,9,9.7,1013,0,NE,2.3
2013,3,27,23,9,8.1,1014,0,ENE,2.8
2013,3,28,0,16,6.8,1014.4,0,ENE,2.3
2013,3,28,1,16,5.9,1014.7,0,ENE,2
2013,3,28,2,6,5.3,1014.8,0,ENE,3
2013,3,28,3,12,4.5,1014.8,0,NE,2.1
2013,3,28,4,12,4.3,1015.7,0,NE,2
2013,3,28,5,10,4.3,1016.3,0,NE,2.3
2013,3,28,6,13,4.6,1016.9,0,E,1
2013,3,28,7,8,5.4,1017.3,0,NNE,2.1
2013,3,28,8,13,6.8,1017.6,0,NE,1.8
2013,3,28,9,13,7.4,1017.7,0,ENE,1.4
2013,3,28,10,10,8.8,1017.6,0,SE,1.4
2013,3,28,11,13,9.5,1017.1,0,N,3.4
2013,3,28,12,10,10.7,1016.3,0,NNW,2.7
2013,3,28,13,13,11.2,1015,0,WSW,5.1
2013,3,28,14,17,12.7,1014.1,0,W,3.5
2013,3,28,15,9,13.8,1013.5,0,NW,3.2
2013,3,28,16,3,14.2,1013.5,0,NW,1.9
2013,3,28,17,10,12.9,1013.3,0,WNW,1.7
2013,3,28,18,10,9.5,1014.2,0,WSW,3.9
2013,3,28,19,49,8.5,1014.9,0,SW,3.6
2013,3,28,20,95,8.2,1015.6,0,SW,1.4
2013,3,28,21,109,6.4,1016.2,0,S,0.4
2013,3,28,22,108,4.6,1016.1,0,WSW,0.2
2013,3,28,23,105,2.8,1016,0,NE,1
2013,3,29,0,93,2.1,1016.3,0,NE,1.4
2013,3,29,1,66,2.6,1016.6,0,ENE,1.1
2013,3,29,2,76,2.2,1016.4,0,ESE,0.4
2013,3,29,3,84,3.5,1016.3,0,ENE,1.5
2013,3,29,4,84,3.2,1016.9,0,NE,1.3
2013,3,29,5,84,2.2,1017.6,0,NE,1.2
2013,3,29,6,94,2.6,1018,0,NE,2
2013,3,29,7,90,4.2,1018.4,0,NNE,1.5
2013,3,29,8,91,6.5,1018.8,0,E,2.3
2013,3,29,9,100,7.9,1018.3,0,NNE,1.4
2013,3,29,10,100,8.7,1017.6,0,ENE,2.3
2013,3,29,11,73,9.6,1016.3,0,ENE,1.5
2013,3,29,12,75,9.1,1015.8,0,E,1.9
2013,3,29,13,88,9.8,1014.9,0,NW,0.4
2013,3,29,14,113,9.6,1014.4,0,ESE,0.8
2013,3,29,15,114,9.5,1014.2,0,ENE,1.7
2013,3,29,16,108,9.6,1014.1,0,N,0.8
2013,3,29,17,109,9.1,1013.9,0,NE,2.5
2013,3,29,18,91,8.3,1014.3,0,ENE,1.9
2013,3,29,19,92,7.5,1015,0,ESE,2.4
2013,3,29,20,93,6,1016.1,0,SE,2.3
2013,3,29,21,70,5.3,1016.7,0,S,1.8
2013,3,29,22,64,5.2,1016.7,0,ESE,2
2013,3,29,23,57,4.7,1017.1,0,ENE,1.3
2013,3,30,0,57,4.3,1017.1,0,E,1.4
2013,3,30,1,66,3.8,1017,0,ENE,2.2
2013,3,30,2,60,2.9,1016.8,0,ENE,1.5
2013,3,30,3,67,2.9,1016.9,0,ENE,1.8
2013,3,30,4,71,2.5,1016.7,0,E,1.4
2013,3,30,5,73,2.6,1016.7,0,NNE,0.4
2013,3,30,6,66,2.5,1017.4,0,NNE,1.7
2013,3,30,7,70,4.1,1017.7,0,N,0.7
2013,3,30,8,82,5.7,1018.4,0,N,2.3
2013,3,30,9,77,7.3,1018.3,0,NE,2.8
2013,3,30,10,79,8.4,1018.2,0,SSW,1.3
2013,3,30,11,79,9.4,1017.6,0,NE,2.1
2013,3,30,12,92,10.3,1016.6,0,SE,1.7
2013,3,30,13,81,10.8,1015.7,0,SSW,1.9
2013,3,30,14,94,10.9,1015,0,S,1.8
2013,3,30,15,94,10.8,1014.6,0,SSE,2.4
2013,3,30,16,95,10,1014.5,0,SE,2.5
2013,3,30,17,88,9,1015.1,0,SSE,2.4
2013,3,30,18,80,7.7,1015.5,0,S,1.7
2013,3,30,19,84,6.8,1016.9,0,S,1.5
2013,3,30,20,88,6.1,1017.6,0,SSE,1.4
2013,3,30,21,88,5.5,1017.8,0,SSW,1.5
2013,3,30,22,86,5.5,1017.9,0,SSW,1.8
2013,3,30,23,92,5,1017.7,0,SSW,1.5
2013,3,31,0,102,4.9,1017.9,0,SSW,1.3
2013,3,31,1,108,4.8,1017.4,0,SW,1.8
2013,3,31,2,110,4.8,1016.9,0,WSW,1.1
2013,3,31,3,96,4.9,1016.4,0,SW,0.4
2013,3,31,4,101,4.8,1016.1,0,SSE,1.2
2013,3,31,5,96,4.5,1016,0,SSW,1.7
2013,3,31,6,120,4.4,1015.9,0,SE,1.4
2013,3,31,7,132,4.7,1016.4,0,S,0.7
2013,3,31,8,132,4.9,1016,0,SE,1.5
2013,3,31,9,151,5.4,1015.5,0,SE,1.3
2013,3,31,10,151,5.7,1014.8,0,SSW,0.6
2013,3,31,11,187,5.8,1014.2,0,NNE,1.6
2013,3,31,12,205,6.2,1012.9,0,N,2.4
2013,3,31,13,212,5.9,1011.9,0,N,2.9
2013,3,31,14,221,6,1010.5,0,NE,2
2013,3,31,15,225,6.7,1009.7,0,N,1.7
2013,3,31,16,226,6.9,1009.4,0,N,1.6
2013,3,31,17,228,6.3,1009.2,0,NNE,1.7
2013,3,31,18,228,5.7,1009.6,0,N,2.3
2013,3,31,19,227,5.6,1009.6,0,NE,1.3
2013,3,31,20,235,6.1,1009.8,0,NE,1.2
2013,3,31,21,235,5.9,1009.9,0,NNE,1.8
2013,3,31,22,229,6.5,1009.7,0,NE,2
2013,3,31,23,225,6.3,1009.1,0,NW,0.4
2013,4,1,0,226,6.6,1009.5,0,NE,0.8
2013,4,1,1,233,6.6,1008.6,0,ESE,0.7
2013,4,1,2,240,6.4,1008.6,0,E,1.1
2013,4,1,3,242,5.5,1007.9,0,E,0.8
2013,4,1,4,242,4.6,1007.5,0,ENE,0.5
2013,4,1,5,238,3.4,1007.9,0,NE,0.5
2013,4,1,6,238,5,1008.5,0,WNW,2.3
2013,4,1,7,228,11.9,1008.2,0,NW,4
2013,4,1,8,68,12.7,1009.2,0,NW,5.1
2013,4,1,9,16,11.9,1010,0,N,4.8
2013,4,1,10,13,12.2,1010.9,0,NNW,6.7
2013,4,1,11,20,14.7,1010.6,0,N,4.3
2013,4,1,12,27,15.7,1011.1,0,NNW,5.2
2013,4,1,13,36,16.1,1011.2,0,NNW,7.3
2013,4,1,14,34,16.7,1011.5,0,NNW,6.2
2013,4,1,15,43,16.5,1012.3,0,N,6.3
2013,4,1,16,43,15.9,1013,0,NNE,4.5
2013,4,1,17,15,14.6,1013.7,0,N,2.7
2013,4,1,18,13,12.8,1014.5,0,NNE,2.6
2013,4,1,19,13,11.5,1015.7,0,NNE,1.4
2013,4,1,20,10,10.4,1017.2,0,NNE,2.4
2013,4,1,21,14,9.9,1017.6,0,NE,1.9
2013,4,1,22,13,6,1017.6,0,NE,1.1
2013,4,1,23,13,3.4,1018.1,0,S,0.5
2013,4,2,0,3,5,1018,0,NNE,1.3
2013,4,2,1,10,1.7,1017.7,0,WSW,1.3
2013,4,2,2,9,0.5,1017.4,0,W,0.6
2013,4,2,3,9,0,1016.9,0,SSW,0.7
2013,4,2,4,17,1.1,1016.5,0,SSW,1.4
2013,4,2,5,55,3.6,1016.6,0,WSW,1.2
2013,4,2,6,102,2.9,1016.5,0,WNW,1.2
2013,4,2,7,118,6.3,1016.2,0,SW,0.5
2013,4,2,8,126,8.3,1015.6,0,WNW,0.9
2013,4,2,9,126,10.6,1015.2,0,WSW,2.4
2013,4,2,10,162,12.4,1014,0,WSW,2.1
2013,4,2,11,161,14.3,1012.4,0,SSW,1
2013,4,2,12,145,15.1,1011,0,S,3.6
2013,4,2,13,131,16.6,1009.4,0,SSW,3.3
2013,4,2,14,136,17.7,1008,0,SW,4.6
2013,4,2,15,132,18.2,1006.7,0,SW,4.1
2013,4,2,16,117,17.5,1006.3,0,SSW,3.1
2013,4,2,17,134,16.9,1005.8,0,SW,2.6
2013,4,2,18,135,15.9,1005.6,0,SSW,3.1
2013,4,2,19,108,15.2,1005.9,0,SW,2.2
2013,4,2,20,108,13.6,1005.7,0,SW,1.9
2013,4,2,21,111,10.6,1005.6,0,SW,1.4
2013,4,2,22,111,8.5,1005.5,0,S,0.1
2013,4,2,23,124,8.4,1005.3,0,WSW,1.4
2013,4,3,0,124,8.4,1004.7,0,SW,1
2013,4,3,1,142,7.6,1004.4,0,SW,1
2013,4,3,2,142,6.6,1004.3,0,SW,1.3
2013,4,3,3,168,6.5,1004.2,0,WSW,1.3
2013,4,3,4,168,5.9,1004.3,0,SW,1.3
2013,4,3,5,147,5.4,1004.8,0,WSW,1.2
2013,4,3,6,154,6.4,1005.4,0,WSW,1.3
2013,4,3,7,153,9.7,1006.1,0,W,2.5
2013,4,3,8,154,12.7,1006.3,0,W,2
2013,4,3,9,142,15.7,1006.7,0,NE,1.9
2013,4,3,10,129,18,1006.8,0,ENE,3.6
2013,4,3,11,129,19.6,1006.6,0,ESE,1.4
2013,4,3,12,157,19.6,1006.3,0,SSE,3.4
2013,4,3,13,173,19.6,1005.9,0,ESE,1.3
2013,4,3,14,208,17.9,1006.2,0,S,3.4
2013,4,3,15,180,16.9,1006.5,0,S,4.1
2013,4,3,16,122,15.6,1007,0,SSE,2.9
2013,4,3,17,89,14,1007.6,0,SE,2.6
2013,4,3,18,89,12.8,1008.3,0,SSE,1.6
2013,4,3,19,56,11.7,1009.3,0,SSW,1.1
2013,4,3,20,42,10,1009.9,0,W,1.7
2013,4,3,21,36,9.6,1010.4,0,SSW,0.8
2013,4,3,22,36,8.9,1009.8,0,SSW,0.7
2013,4,3,23,40,6.9,1010.3,0,WSW,0.5
2013,4,4,0,40,7.1,1010.3,0,SSW,0.6
2013,4,4,1,40,8.7,1009.9,0,SE,1.4
2013,4,4,2,41,8.7,1009.9,0,S,1.4
2013,4,4,3,48,8.5,1009.7,0,S,1.4
2013,4,4,4,46,8,1009.3,0,SSW,1.7
2013,4,4,5,46,8,1009.3,0,SSW,2.4
2013,4,4,6,48,8.2,1009.3,0,SSW,1.9
2013,4,4,7,63,8.5,1009.7,0,W,1.7
2013,4,4,8,78,9,1010,0,WSW,1.8
2013,4,4,9,80,9.4,1010.3,0,WNW,1.5
2013,4,4,10,69,9.5,1009.5,0,NNE,0.7
2013,4,4,11,74,10.2,1008.5,0,NNW,1.5
2013,4,4,12,84,10.5,1008.2,0,NNW,1.1
2013,4,4,13,84,10.7,1007.2,0,N,2.7
2013,4,4,14,90,8.3,1007.1,0.1,NNE,2.2
2013,4,4,15,85,6.8,1007.1,0,NNE,2
2013,4,4,16,75,6,1007.4,1.4,NNE,1.7
2013,4,4,17,63,5.8,1007.8,0.7,NE,1.8
2013,4,4,18,63,5.7,1008.5,1.3,NNE,1.9
2013,4,4,19,83,5.6,1009.3,1.9,NE,1.2
2013,4,4,20,72,5.6,1009.7,0.9,NE,1.3
2013,4,4,21,72,5.7,1010.1,0.1,NE,1.7
2013,4,4,22,76,5.8,1010.1,0.7,N,0
2013,4,4,23,80,5.9,1010.7,1.1,NE,1.7
2013,4,5,0,80,5.9,1010.9,0.3,NE,1.2
2013,4,5,1,84,6.1,1011.4,0.2,E,0.7
2013,4,5,2,88,6.1,1011.5,0.4,NE,0.4
2013,4,5,3,88,6.3,1010.9,0.8,E,0.7
2013,4,5,4,109,6.2,1010.8,0.5,N,0.9
2013,4,5,5,112,6.1,1010.7,0.1,NE,0.9
2013,4,5,6,112,6.3,1010.9,0,ENE,1.6
2013,4,5,7,116,6.9,1011.4,0.1,NE,1.1
2013,4,5,8,111,8,1012.1,0,WSW,1.2
2013,4,5,9,104,9.7,1012.4,0,W,0.7
2013,4,5,10,104,12.1,1012.5,0,NNW,2.7
2013,4,5,11,90,13.1,1012.5,0,WNW,3.8
2013,4,5,12,26,13,1012.3,0,WNW,3.5
2013,4,5,13,26,13.4,1011.7,0,NW,4.2
2013,4,5,14,12,12.4,1012.1,0,N,5.5
2013,4,5,15,12,11,1012.9,0,N,4.3
2013,4,5,16,5,10.7,1013.3,0,NNW,4
2013,4,5,17,5,10,1014.1,0,NNE,3.2
2013,4,5,18,13,8.8,1015.7,0,N,4
2013,4,5,19,3,7.7,1017.3,0,N,4
2013,4,5,20,3,7.3,1017.9,0,N,4.1
2013,4,5,21,3,6.5,1017.8,0,NNE,2.4
2013,4,5,22,3,5.9,1018.1,0,NE,2
2013,4,5,23,3,5,1017.6,0,NNE,1.6
2013,4,6,0,3,4.9,1016.9,0,NE,2.1
2013,4,6,1,3,2.3,1016.4,0,WNW,0.6
2013,4,6,2,3,3.4,1015.7,0,NNE,1.3
2013,4,6,3,3,0.6,1015,0,W,0.7
2013,4,6,4,3,-0.8,1014.9,0,SSE,0.5
2013,4,6,5,3,-1.3,1014.9,0,W,0.4
2013,4,6,6,3,0.8,1015,0,WSW,0.6
2013,4,6,7,12,6.3,1014.9,0,NE,1.5
2013,4,6,8,18,8.5,1014.7,0,NNE,2.3
2013,4,6,9,6,9.8,1014.3,0,NW,1.5
2013,4,6,10,18,10.8,1013.4,0,NNW,4.2
2013,4,6,11,16,11.3,1012.1,0,W,1.6
2013,4,6,12,14,12.6,1010.6,0,W,2.5
2013,4,6,13,3,14.4,1009.4,0,NW,2.3
2013,4,6,14,3,14.9,1008.4,0,NNW,2.6
2013,4,6,15,16,15.1,1006.9,0,WNW,1.6
2013,4,6,16,4,15.2,1006.1,0,NNE,1.3
2013,4,6,17,3,14.7,1005.6,0,SW,1.2
2013,4,6,18,3,12.4,1005.7,0,SW,2.8
2013,4,6,19,3,11.7,1005.8,0,SW,3.7
2013,4,6,20,22,10.6,1006.2,0,SW,2.5
2013,4,6,21,35,9.8,1006,0,SSW,2.6
2013,4,6,22,35,9.2,1005.7,0,SSW,1.9
2013,4,6,23,32,8.2,1005.5,0,SW,2.5
2013,4,7,0,40,6.6,1005.2,0,SW,1.4
2013,4,7,1,46,4,1004.4,0,WSW,1
2013,4,7,2,51,2.9,1004.1,0,W,0.6
2013,4,7,3,64,2,1004,0,E,0.1
2013,4,7,4,64,2.7,1004.3,0,ENE,1.5
2013,4,7,5,66,3,1004.9,0,NE,1.4
2013,4,7,6,72,3.1,1005.1,0,NE,2.2
2013,4,7,7,91,4.8,1005.4,0,NE,1.9
2013,4,7,8,66,6.3,1005.2,0,ENE,2.5
2013,4,7,9,63,7.5,1004.6,0,ENE,1.8
2013,4,7,10,62,9.3,1003.8,0,ESE,1.7
2013,4,7,11,71,10.9,1002.7,0,E,1.1
2013,4,7,12,86,12.7,1001.3,0,E,2
2013,4,7,13,94,13.6,999.7,0,SSW,1.4
2013,4,7,14,75,15.1,998.5,0,WSW,2.2
2013,4,7,15,116,15.3,997.9,0,W,0.8
2013,4,7,16,125,14.9,996.9,0,SW,2.5
2013,4,7,17,125,13.3,997.7,0,SSE,1.7
2013,4,7,18,84,12.2,1000,0,NE,2.8
2013,4,7,19,86,12,1001.2,0,NE,1.8
2013,4,7,20,99,11.8,1002.8,0,NNW,4
2013,4,7,21,90,10.5,1003.1,0,NE,2.7
2013,4,7,22,83,9.5,1002.5,0,N,0
2013,4,7,23,83,8.3,1002.2,0,NE,1
2013,4,8,0,63,6.3,1002.2,0,NNW,1.1
2013,4,8,1,42,5.2,1003,0,SW,1.1
2013,4,8,2,44,9.5,1004.2,0,WNW,3.3
2013,4,8,3,44,8.8,1003.6,0,NNW,4.5
2013,4,8,4,31,7.5,1004.6,0,N,2.2
2013,4,8,5,39,7.3,1005.5,0,NNW,4.5
2013,4,8,6,35,7.1,1006.5,0,NNW,4.1
2013,4,8,7,31,7.9,1007.3,0,NW,3.9
2013,4,8,8,24,8.8,1007.4,0,WNW,5.6
2013,4,8,9,24,10.1,1007.6,0,WNW,5.6
2013,4,8,10,15,10.3,1007.5,0,NNW,6.1
2013,4,8,11,16,11.4,1006.8,0,NNW,5
2013,4,8,12,13,11.7,1006.8,0,NW,7.6
2013,4,8,13,13,12.3,1006.9,0,NW,7
2013,4,8,14,16,12.2,1006.8,0,NW,4.3
2013,4,8,15,15,10.1,1007.5,0,NNW,7.4
2013,4,8,16,32,10.8,1007.9,0,NNW,3.5
2013,4,8,17,32,9.8,1008.4,0,NNW,5.4
2013,4,8,18,19,9.2,1009.3,0,NW,5
2013,4,8,19,14,8.7,1010.3,0,NNW,6.1
2013,4,8,20,13,8.4,1010.9,0,NW,5.8
2013,4,8,21,15,8.1,1010.9,0,NNW,4.5
2013,4,8,22,18,7.7,1010.6,0,NNW,4.7
2013,4,8,23,12,7.3,1010.2,0,NNW,5.1
2013,4,9,0,9,6.6,1010.4,0,NW,4.1
2013,4,9,1,12,6.2,1010.5,0,NW,2.9
2013,4,9,2,10,6,1010.8,0,NNW,4.2
2013,4,9,3,8,6.2,1011.4,0,N,4.8
2013,4,9,4,11,6,1012.3,0,NNW,5.4
2013,4,9,5,12,5.1,1013.3,0,NW,1.3
2013,4,9,6,9,6.1,1013.7,0,NNW,6
2013,4,9,7,10,7,1013.9,0,NNW,3.7
2013,4,9,8,12,7.5,1015.1,0,NNW,6.2
2013,4,9,9,12,8.5,1015.7,0,NW,5.2
2013,4,9,10,11,9.5,1015.9,0,NW,5.2
2013,4,9,11,12,11,1015.4,0,WNW,3.8
2013,4,9,12,12,11.4,1015.1,0,NNW,3.9
2013,4,9,13,13,11.5,1015.1,0,N,5
2013,4,9,14,12,11.3,1015,0,NNE,4.5
2013,4,9,15,17,11.3,1014.4,0,NNE,3.7
2013,4,9,16,4,10.3,1015.3,0,NNW,7
2013,4,9,17,14,9.2,1015.5,0,NNW,3.8
2013,4,9,18,13,8.2,1015.6,0,NW,2
2013,4,9,19,13,8.2,1016.8,0,N,3.8
2013,4,9,20,12,7.3,1017.3,0,N,2.2
2013,4,9,21,18,6.7,1017.3,0,NNW,1.6
2013,4,9,22,15,6.4,1017.5,0,N,3.1
2013,4,9,23,12,5.7,1017.2,0,NNW,1.7
2013,4,10,0,13,4.6,1016.9,0,NNW,1.7
2013,4,10,1,13,3.2,1016.6,0,N,1.4
2013,4,10,2,13,5.1,1016.4,0,NNW,2.4
2013,4,10,3,13,4.5,1016.1,0,NNW,1.6
2013,4,10,4,12,5.1,1015.8,0,NNW,3.9
2013,4,10,5,10,4.9,1015.8,0,N,1.9
